Series Name,Series Code,Country Name,Country Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.7,..,..,..,24.7,..,..,20.6,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.8,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.6,..,..,..,..,..,..,20.6,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.5,..,..,..,..,..,22.1,..,..,..,..,..,6.7,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.8,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.5,..,..,..,35.9,..,..,..,..,..,19.9,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.7,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.5,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.1,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.9,..,..,..,..,..,16.7,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.5,..,..,..,31.3,..,..,..,..,..,..,17.3,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.2,..,..,6.1,..,..,..,0.2,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.8,..,..,..,37.1,..,..,..,..,..,29.1,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.4,..,..,..,24.3,..,..,..,..,..,14.4,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.8,..,..,..,..,..,..,..,..,..,44.5,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,..,..,..,6.5,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.4,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.8,..,..,..,..,..,..,..,..,..,..,..,29.3,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.8,..,..,..,..,2.9,..,..,..,..,..,11.5,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.9,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.3,..,..,..,..,..,20.1,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.3,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.4,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.8,..,..,..,34.7,..,..,..,..,..,..,37.4,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.7,..,..,..,..,..,..,..,..,..,12.9,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.2,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.7,..,..,..,30.9,..,..,..,..,..,27.7,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.8,..,..,..,9.4,..,..,..,..,..,9.9,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.7,..,..,..,..,..,..,..,2.4,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.3,..,..,..,..,..,4,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6,..,..,..,..,..,..,..,..,..,..,4.9,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.9,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.1,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.1,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.6,..,..,..,..,..,0.7,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.1,..,..,..,13.6,..,..,..,..,..,7.6,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.9,..,..,..,..,22.7,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,23.6,..,..,..,..,..,3.7,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.2,..,..,..,15,..,..,..,..,..,6.2,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.7,..,..,25.5,..,..,..,4,..,9.5,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.1,..,..,..,18.2,..,..,..,..,..,15.2,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.2,..,..,..,..,..,2.4,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.6,..,..,..,..,..,..,24,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.1,..,..,..,..,..,..,..,33.7,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.8,..,..,..,16.6,..,..,..,..,..,7.9,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.5,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.7,..,..,..,24.4,..,..,..,..,..,..,..,..,23.6,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.1,..,..,..,..,33.5,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.4,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.9,..,..,11.2,..,..,..,..,..,16.8,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.3,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.8,..,..,..,..,..,..,..,21.5,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.1,..,..,..,40.3,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.1,..,..,..,7.6,..,..,..,..,..,12.6,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.3,..,..,..,14.7,..,..,..,..,..,9.6,..,..,..,..
